Tiempo (s),Temperatura (°C),Potencia Luz (%),Potencia Luz Aplicada (%),Velocidad Ventilador (RPM),Potencia Ventilador (%)
1817.475,28.27,,27.5,41460.0,9
1817.786,28.26,,27.98,43590.0,9
1818.098,28.01,,35.28,43590.0,9
1818.405,28.03,,34.76,43590.0,9
1818.72,27.72,,44.2,43650.0,9
1819.027,27.4,,53.64,43650.0,9
1819.349,27.72,,44.29,43650.0,9
1819.661,27.73,,43.8,41850.0,9
1819.973,27.75,,43.3,41850.0,9
1820.286,28.08,,33.39,41850.0,9
1820.595,27.73,,43.86,41850.0,9
1820.904,28.1,,32.81,41850.0,9
1821.212,28.05,,34.36,41850.0,9
1821.539,28.03,,34.88,41850.0,9
1821.848,28.07,,33.84,41940.0,9
1822.159,27.84,,40.68,41940.0,9
1822.466,28.15,,31.28,41940.0,9
1822.775,27.93,,38.08,42510.0,9
1823.089,27.89,,39.12,42510.0,9
1823.398,27.93,,38.08,42510.0,9
1823.722,28.08,,33.39,42510.0,9
1824.033,28.03,,34.94,42270.0,9
1824.342,28.33,,26.04,42270.0,9
1824.65,27.98,,36.48,42270.0,9
1824.963,27.93,,38.04,41610.0,9
1825.284,27.56,,49.09,41610.0,9
1825.29,27.28,,57.51,41610.0,9
1825.596,27.63,,47.11,41910.0,9
1825.904,27.65,,46.63,41910.0,9
1826.216,27.94,,37.77,41910.0,9
1826.525,28.19,,30.42,41910.0,9
1826.851,28.2,,29.87,41790.0,9
1827.164,28.19,,30.37,41790.0,9
1827.472,28.21,,29.82,41790.0,9
1827.782,27.93,,38.18,41730.0,9
1828.088,28.24,,28.75,41730.0,9
1828.399,28.53,,19.83,41730.0,9
1828.725,28.19,,30.23,41220.0,9
1829.035,28.48,,21.31,41220.0,9
1829.345,28.17,,30.69,41220.0,9
1829.652,27.89,,39.02,41220.0,9
1829.961,28.22,,29.1,41760.0,9
1830.286,27.87,,39.54,41760.0,9
1830.596,27.91,,38.51,41760.0,9
1830.908,27.58,,48.47,42120.0,9
1831.219,27.33,,55.88,42120.0,9
1831.532,27.63,,47.07,42120.0,9
1831.84,27.6,,48.15,41340.0,9
1832.16,27.63,,47.15,41340.0,9
1832.471,27.87,,39.85,41340.0,9
1832.779,27.87,,39.85,41340.0,9
1833.092,27.87,,39.87,42270.0,9
1833.404,28.24,,28.85,42270.0,9
1833.713,27.95,,37.72,42270.0,9
1833.717,27.91,,38.76,42150.0,9
1834.026,27.93,,38.27,42150.0,9
1834.337,27.84,,40.92,42150.0,9
1834.66,27.89,,39.38,42300.0,9
1834.971,28.17,,31.06,42300.0,9
1835.284,27.89,,39.42,42300.0,9
1835.594,27.94,,37.88,42300.0,9
1835.907,27.94,,37.89,42000.0,9
1836.218,28.05,,34.74,42000.0,9
1836.531,28.05,,34.73,42000.0,9
1836.84,27.68,,45.71,41910.0,9
1837.153,27.65,,46.78,41910.0,9
1837.463,27.33,,56.23,41910.0,9
1837.787,27.65,,46.86,40980.0,9
1838.097,27.61,,47.93,40980.0,9
1838.408,27.91,,39.07,40980.0,9
1838.724,28.24,,29.13,40980.0,9
1839.033,28.22,,29.64,41820.0,9
1839.346,28.26,,28.58,41820.0,9
1839.658,28.22,,29.61,41820.0,9
1839.969,28.24,,29.05,41370.0,9
1840.281,27.94,,37.93,41370.0,9
1840.59,28.27,,28.0,41370.0,9
1840.899,28.27,,27.97,41670.0,9
1841.224,28.22,,29.5,41670.0,9
1841.534,28.24,,28.92,41670.0,9
1841.847,28.22,,29.42,41670.0,9
1842.154,27.89,,39.34,41790.0,9
1842.158,28.19,,30.46,41790.0,9
1842.466,27.91,,38.83,41790.0,9
1842.78,27.61,,47.74,42000.0,9
1843.091,27.66,,46.22,42000.0,9
1843.401,27.7,,45.2,42000.0,9
1843.725,27.7,,45.23,41190.0,9
1844.034,27.96,,37.41,41190.0,9
1844.342,27.93,,38.46,41190.0,9
1844.654,27.98,,36.88,41880.0,9
1844.964,27.93,,38.44,41880.0,9
1845.287,28.01,,35.81,41880.0,9
1845.601,28.12,,32.69,41880.0,9
1845.909,28.03,,35.26,41610.0,9
1846.221,28.03,,35.26,41610.0,9
1846.535,28.0,,36.32,41610.0,9
1846.847,28.03,,35.27,41250.0,9
1847.162,28.01,,35.79,41250.0,9
1847.473,28.31,,26.89,41250.0,9
1847.783,27.98,,36.81,42060.0,9
1848.095,27.96,,37.33,42060.0,9
1848.404,27.68,,45.71,42060.0,9
1848.713,27.68,,45.74,42060.0,9
1849.026,27.66,,46.38,41520.0,9
1849.339,27.73,,44.32,41520.0,9
1849.651,28.08,,33.86,41520.0,9
1849.963,28.1,,33.33,41820.0,9
1850.279,28.15,,31.76,41820.0,9
1850.59,28.14,,32.21,41820.0,9
1850.91,28.1,,33.25,42090.0,9
1850.916,28.12,,32.72,42090.0,9
1851.212,28.43,,23.25,42090.0,9
1851.522,28.28,,27.86,42090.0,9
1851.847,28.31,,26.78,41250.0,9
1852.159,28.33,,26.23,41250.0,9
1852.464,28.36,,25.13,41250.0,9
1852.787,28.03,,35.04,40740.0,9
1853.093,28.35,,25.6,40740.0,9
1853.4,28.29,,27.13,40740.0,9
1853.714,27.87,,39.7,41040.0,9
1854.039,27.86,,40.24,41040.0,9
1854.347,27.53,,50.21,41040.0,9
1854.658,27.54,,49.82,41040.0,9
1854.969,27.58,,48.82,41550.0,9
1855.28,27.6,,48.35,41550.0,9
1855.593,27.94,,37.9,41550.0,9
1855.905,28.0,,36.35,41220.0,9
1856.217,27.96,,37.36,41220.0,9
1856.526,28.27,,27.94,41220.0,9
1856.837,28.0,,36.32,41910.0,9
1857.163,27.93,,38.4,41910.0,9
1857.473,27.87,,39.99,41910.0,9
1857.781,27.98,,36.87,41910.0,9
1858.088,28.08,,33.73,41820.0,9
1858.413,28.45,,22.73,41820.0,9
1858.735,28.24,,28.97,41820.0,9
1858.742,28.26,,28.42,41010.0,9
1859.049,28.19,,30.46,41010.0,9
1859.358,28.2,,29.92,41010.0,9
1859.669,28.14,,31.97,42390.0,9
1859.991,28.17,,30.92,42390.0,9
1860.304,27.84,,40.86,42390.0,9
1860.612,27.39,,54.52,42390.0,9
1860.922,27.72,,44.64,41730.0,9
1861.232,27.67,,46.23,41730.0,9
1861.544,27.96,,37.36,41730.0,9
1861.855,27.93,,38.4,42210.0,9
1862.177,28.19,,30.54,42210.0,9
1862.486,28.2,,30.0,42210.0,9
1862.796,28.19,,30.51,42210.0,9
1863.108,28.2,,29.97,42210.0,9
1863.416,28.31,,26.79,42210.0,9
1863.737,28.17,,30.95,42210.0,9
1864.046,28.22,,29.35,41700.0,9
1864.355,28.17,,30.89,41700.0,9
1864.666,28.15,,31.4,41700.0,9
1864.991,28.2,,29.82,41460.0,9
1865.301,27.96,,37.12,41460.0,9
1865.613,28.38,,24.56,41460.0,9
1865.925,28.03,,35.0,41610.0,9
1866.236,27.98,,36.55,41610.0,9
1866.549,27.7,,44.96,41610.0,9
1866.856,27.4,,53.91,41610.0,9
1867.179,27.75,,43.5,41730.0,9
1867.185,27.82,,41.44,41730.0,9
1867.491,27.77,,43.02,41730.0,9
1867.801,28.0,,36.2,42420.0,9
1868.113,27.94,,37.79,42420.0,9
1868.422,27.91,,38.84,42420.0,9
1868.734,28.27,,27.85,41910.0,9
1869.042,28.03,,35.17,41910.0,9
1869.354,27.82,,41.45,41910.0,9
1869.666,28.06,,34.14,41910.0,9
1869.977,27.72,,44.61,41820.0,9
1870.303,27.96,,37.3,41820.0,9
1870.615,27.93,,38.34,41820.0,9
1870.926,27.84,,40.96,41340.0,9
1871.24,27.84,,40.98,41340.0,9
1871.549,27.87,,39.94,41340.0,9
1871.861,27.94,,37.87,41910.0,9
1872.171,27.65,,46.74,41910.0,9
1872.482,27.91,,38.97,41910.0,9
1872.79,27.58,,48.94,41910.0,9
1873.102,27.89,,39.55,41670.0,9
1873.423,27.98,,36.97,41670.0,9
1873.736,28.03,,35.4,41670.0,9
1874.041,28.15,,31.7,41910.0,9
1874.355,27.82,,41.65,41910.0,9
1874.678,28.12,,32.77,41910.0,9
1874.992,28.21,,30.13,41640.0,9
1875.3,28.24,,29.07,41640.0,9
1875.612,28.26,,28.52,41640.0,9
1875.921,28.26,,28.5,41910.0,9
1875.926,27.93,,38.41,41910.0,9
1876.232,28.26,,28.47,41910.0,9
1876.548,28.34,,25.8,41910.0,9
1876.856,28.12,,32.55,41310.0,9
1877.167,28.15,,31.5,41310.0,9
1877.478,27.82,,41.43,41310.0,9
1877.789,27.51,,50.91,41160.0,9
1878.103,27.79,,42.57,41160.0,9
1878.428,27.61,,47.83,41160.0,9
1878.734,27.61,,47.87,41940.0,9
1879.048,27.82,,41.63,41940.0,9
1879.358,27.63,,47.42,41940.0,9
1879.668,27.98,,36.98,41940.0,9
1879.992,28.06,,34.37,41310.0,9
1880.301,28.13,,32.26,41310.0,9
1880.612,28.05,,34.85,41310.0,9
1880.922,28.05,,34.85,41730.0,9
1881.235,28.38,,24.89,41730.0,9
1881.546,27.96,,37.4,41730.0,9
1881.857,27.96,,37.41,42120.0,9
1882.168,27.82,,41.62,42120.0,9
1882.48,28.05,,34.83,42120.0,9
1882.79,28.26,,28.59,42120.0,9
1883.118,28.29,,27.53,41910.0,9
1883.423,28.1,,33.24,41910.0,9
1883.732,27.91,,39.0,41910.0,9
1884.043,27.86,,40.57,42300.0,9
1884.354,27.79,,42.72,42300.0,9
1884.668,27.82,,41.7,42300.0,9
1884.674,27.77,,43.28,41820.0,9
1884.99,27.63,,47.46,41820.0,9
1885.296,27.96,,37.55,41820.0,9
1885.613,27.93,,38.59,41820.0,9
1885.917,28.21,,30.22,41640.0,9
1886.227,28.27,,28.12,41640.0,9
1886.555,28.29,,27.57,41640.0,9
1886.883,27.94,,38.02,42360.0,9
1887.194,28.24,,29.1,42360.0,9
1887.503,28.26,,28.55,42360.0,9
1887.815,28.27,,28.0,42030.0,9
1888.128,28.29,,27.45,42030.0,9
1888.435,28.5,,21.06,42030.0,9
1888.746,28.5,,20.99,42030.0,9
1889.067,28.14,,31.94,41640.0,9
1889.381,28.14,,31.93,41640.0,9
1889.689,27.65,,46.65,41640.0,9
1890.0,27.61,,47.72,42120.0,9
1890.309,27.68,,45.74,42120.0,9
1890.619,27.68,,45.77,42120.0,9
1890.93,27.68,,45.8,41730.0,9
1891.253,28.01,,35.9,41730.0,9
1891.559,27.98,,36.94,41730.0,9
1891.871,27.96,,37.49,41730.0,9
1892.18,28.27,,28.06,41400.0,9
1892.492,28.01,,35.89,41400.0,9
1892.805,28.01,,35.89,41400.0,9
1892.811,27.94,,37.99,41940.0,9
1893.128,27.96,,37.48,41940.0,9
1893.438,27.96,,37.49,41940.0,9
1893.752,28.26,,28.59,42300.0,9
1894.061,28.01,,35.89,42300.0,9
1894.368,27.98,,36.93,42300.0,9
1894.693,27.96,,37.44,42300.0,9
1895.003,27.93,,38.5,42000.0,9
1895.314,27.98,,36.94,42000.0,9
1895.623,28.0,,36.43,42000.0,9
1895.935,27.66,,46.42,41520.0,9
1896.242,27.47,,52.22,41520.0,9
1896.566,27.4,,54.35,41520.0,9
1896.874,27.74,,44.45,41130.0,9
1897.184,27.79,,42.91,41130.0,9
1897.493,28.03,,35.59,41130.0,9
1897.805,28.36,,25.64,41130.0,9
1898.12,28.31,,27.18,41370.0,9
1898.446,28.26,,28.71,41370.0,9
1898.757,28.2,,30.27,41370.0,9
1899.066,28.19,,30.74,41760.0,9
1899.378,27.89,,39.63,41760.0,9
1899.69,28.36,,25.46,41760.0,9
1900.002,28.43,,23.31,41730.0,9
1900.312,28.43,,23.27,41730.0,9
1900.622,28.49,,21.58,41730.0,9
1900.944,28.07,,34.15,41730.0,9
1900.949,27.77,,43.05,42120.0,9
1901.254,28.05,,34.7,42120.0,9
1901.562,27.61,,47.81,42120.0,9
1901.872,27.65,,46.85,42030.0,9
1902.193,27.91,,39.03,42030.0,9
1902.496,27.7,,45.33,42030.0,9
1902.82,27.96,,37.52,42030.0,9
1903.129,27.99,,36.49,42030.0,9
1903.437,28.01,,35.94,42030.0,9
1903.746,27.96,,37.5,42180.0,9
1904.057,27.98,,36.98,42180.0,9
1904.37,27.87,,40.1,42180.0,9
1904.694,28.15,,31.74,42180.0,9
1905.002,27.82,,41.71,42270.0,9
1905.312,27.87,,40.15,42270.0,9
1905.628,27.93,,38.61,42270.0,9
1905.939,27.98,,37.03,41880.0,9
1906.25,27.96,,37.56,41880.0,9
1906.561,27.94,,38.06,41880.0,9
1906.875,27.96,,37.54,42030.0,9
1907.195,27.68,,45.93,42030.0,9
1907.497,27.65,,47.0,42030.0,9
1907.806,27.75,,43.87,42030.0,9
1908.132,27.82,,41.83,42000.0,9
1908.439,27.81,,42.37,42000.0,9
1908.749,28.15,,31.92,42000.0,9
1909.056,27.8,,42.42,41820.0,9
1909.38,27.72,,45.04,41820.0,9
1909.69,27.98,,37.21,41820.0,9
1909.698,27.98,,37.21,41760.0,9
1910.002,27.89,,39.82,41760.0,9
1910.313,28.19,,30.94,41760.0,9
1910.621,28.29,,27.72,41760.0,9
1910.932,28.26,,28.75,42180.0,9
1911.257,28.33,,26.64,42180.0,9
1911.564,28.41,,23.97,42180.0,9
1911.872,28.03,,35.48,41940.0,9
1912.182,28.31,,27.06,41940.0,9
1912.492,28.34,,25.99,41940.0,9
1912.818,27.96,,37.48,41460.0,9
1913.131,28.03,,35.4,41460.0,9
1913.44,27.7,,45.33,41460.0,9
1913.749,27.4,,54.32,41460.0,9
1914.059,27.46,,52.82,41670.0,9
1914.367,27.7,,45.53,41670.0,9
1914.693,27.73,,44.52,41670.0,9
1915.003,28.03,,35.62,41850.0,9
1915.315,28.29,,27.75,41850.0,9
1915.626,27.98,,37.15,41850.0,9
1915.939,28.1,,33.5,42150.0,9
1916.246,28.08,,34.02,42150.0,9
1916.57,28.13,,32.45,42150.0,9
1916.881,28.13,,32.44,42150.0,9
1917.192,28.31,,27.18,41760.0,9
1917.503,28.03,,35.55,41760.0,9
1917.811,27.99,,36.59,41760.0,9
1918.123,27.98,,37.11,42030.0,9
1918.437,27.99,,36.59,42030.0,9
1918.44,28.03,,35.55,42030.0,9
1918.748,28.03,,35.55,41790.0,9
1919.055,27.73,,44.43,41790.0,9
1919.382,27.68,,46.02,41790.0,9
1919.691,27.67,,46.61,41790.0,9
1920.003,27.68,,46.13,41910.0,9
1920.312,28.01,,36.22,41910.0,9
1920.623,28.05,,35.18,41910.0,9
1920.935,28.29,,27.84,42210.0,9
1921.246,28.1,,33.52,42210.0,9
1921.557,28.03,,35.61,42210.0,9
1921.867,28.07,,34.57,41670.0,9
1922.195,28.14,,32.45,41670.0,9
1922.505,27.84,,41.33,41670.0,9
1922.812,28.34,,26.16,41670.0,9
1923.121,28.59,,18.78,42000.0,9
1923.429,28.24,,29.21,42000.0,9
1923.755,28.57,,19.24,42000.0,9
1924.062,28.29,,27.55,41280.0,9
1924.372,28.07,,34.3,41280.0,9
1924.684,28.07,,34.29,41280.0,9
1925.006,27.7,,45.27,41730.0,9
1925.319,27.68,,45.82,41730.0,9
1925.645,27.6,,48.55,41730.0,9
1925.956,27.61,,48.07,41730.0,9
1926.265,27.96,,37.65,41310.0,9
1926.576,27.96,,37.66,41310.0,9
1926.579,27.94,,38.18,41310.0,9
1926.885,27.98,,37.12,42120.0,9
1927.196,27.98,,37.12,42120.0,9
1927.525,27.96,,37.64,42120.0,9
1927.829,28.19,,30.85,41730.0,9
1928.139,27.91,,39.24,41730.0,9
1928.453,27.94,,38.21,41730.0,9
1928.762,28.01,,36.13,41730.0,9
1929.076,28.1,,33.5,41400.0,9
1929.385,28.06,,34.53,41400.0,9
1929.696,28.34,,26.14,41400.0,9
1930.022,28.05,,35.01,41430.0,9
1930.334,28.01,,36.06,41430.0,9
1930.647,27.96,,37.62,41430.0,9
1930.956,27.68,,46.01,42090.0,9
1931.268,27.66,,46.56,42090.0,9
1931.579,27.61,,48.2,42090.0,9
1931.888,27.91,,39.34,41610.0,9
1932.198,27.91,,39.35,41610.0,9
1932.51,28.24,,29.39,41610.0,9
1932.82,28.22,,29.89,41610.0,9
1933.144,27.98,,37.14,41940.0,9
1933.455,28.29,,27.7,41940.0,9
1933.765,28.22,,29.79,41940.0,9
1934.075,28.29,,27.68,41730.0,9
1934.397,28.24,,29.24,41730.0,9
1934.709,28.26,,28.67,41730.0,9
1934.719,27.98,,37.02,42180.0,9
1935.019,28.22,,29.69,42180.0,9
1935.327,28.26,,28.61,42180.0,9
1935.636,28.64,,17.05,42180.0,9
1935.947,28.29,,27.43,42000.0,9
1936.259,28.05,,34.74,42000.0,9
1936.586,27.75,,43.64,42000.0,9
1936.894,27.4,,54.16,41940.0,9
1937.203,27.77,,43.21,41940.0,9
1937.518,27.73,,44.3,41940.0,9
1937.824,27.73,,44.33,41880.0,9
1938.134,28.08,,33.86,41880.0,9
1938.456,27.74,,44.34,41880.0,9
1938.768,28.03,,35.46,41880.0,9
1939.081,28.07,,34.41,41910.0,9
1939.393,28.07,,34.41,41910.0,9
1939.706,28.07,,34.4,41910.0,9
1940.015,28.12,,32.81,41610.0,9
1940.323,28.41,,23.87,41610.0,9
1940.633,28.03,,35.37,41610.0,9
1940.961,28.08,,33.8,41970.0,9
1941.288,28.07,,34.32,41970.0,9
1941.597,28.07,,34.32,41970.0,9
1941.907,28.07,,34.3,41970.0,9
1942.216,28.36,,25.37,42120.0,9
1942.531,28.07,,34.25,42120.0,9
1942.839,28.01,,35.81,42120.0,9
1943.163,27.72,,44.72,42090.0,9
1943.169,27.32,,56.82,42090.0,9
1943.473,27.58,,49.03,42090.0,9
1943.781,27.63,,47.51,41670.0,9
1944.093,27.96,,37.58,41670.0,9
1944.403,28.36,,25.56,41670.0,9
1944.712,28.43,,23.39,41670.0,9
1945.027,28.41,,23.86,41640.0,9
1945.349,28.41,,23.82,41640.0,9
1945.648,28.12,,32.69,41640.0,9
1945.968,28.36,,25.34,42360.0,9
1946.277,28.36,,25.28,42360.0,9
1946.586,28.31,,26.82,42360.0,9
1946.913,28.33,,26.27,42420.0,9
1947.212,28.45,,22.54,42420.0,9
1947.522,28.17,,30.88,42420.0,9
1947.839,28.19,,30.29,42420.0,9
1948.149,28.12,,32.35,41310.0,9
1948.46,27.67,,45.98,41310.0,9
1948.787,27.58,,48.62,41310.0,9
1949.098,27.61,,47.6,41430.0,9
1949.407,27.55,,49.77,41430.0,9
1949.716,27.61,,47.73,41430.0,9
1950.028,27.7,,45.17,41790.0,9
1950.339,27.6,,48.37,41790.0,9
1950.662,27.68,,45.81,41790.0,9
1950.972,28.0,,36.4,41790.0,9
1951.278,28.17,,31.17,41910.0,9
1951.59,27.99,,36.39,41910.0,9
1951.601,27.93,,38.47,41910.0,9
1951.903,27.93,,38.48,41730.0,9
1952.225,28.12,,32.73,41730.0,9
1952.537,28.03,,35.32,41730.0,9
1952.845,28.41,,23.78,41580.0,9
1953.156,28.12,,32.65,41580.0,9
1953.465,27.98,,36.81,41580.0,9
1953.775,27.98,,36.82,41580.0,9
1954.088,27.89,,39.46,41580.0,9
1954.412,27.79,,42.59,41580.0,9
1954.72,27.86,,40.53,41580.0,9
1955.032,27.8,,42.16,41250.0,9
1955.341,27.49,,51.6,41250.0,9
1955.652,27.82,,41.72,41250.0,9
1955.977,27.82,,41.74,41820.0,9
1956.287,28.15,,31.81,41820.0,9
1956.595,28.24,,29.18,41820.0,9
1956.905,28.26,,28.63,41820.0,9
1957.213,28.27,,28.08,41460.0,9
1957.54,28.22,,29.64,41460.0,9
1957.864,28.26,,28.57,41460.0,9
1958.174,27.98,,36.9,40920.0,9
1958.486,28.22,,29.57,40920.0,9
1958.797,28.29,,27.43,40920.0,9
1959.106,28.26,,28.45,41250.0,9
1959.418,28.13,,32.1,41250.0,9
1959.728,28.15,,31.56,41250.0,9
1960.04,27.8,,42.02,41490.0,9
1960.043,28.13,,32.09,41490.0,9
1960.353,28.01,,35.74,41490.0,9
1960.672,27.91,,38.86,41490.0,9
1960.981,27.91,,38.91,41970.0,9
1961.29,27.65,,46.78,41970.0,9
1961.614,27.8,,42.11,41970.0,9
1961.926,27.91,,39.01,41910.0,9
1962.237,27.87,,40.06,41910.0,9
1962.545,27.75,,43.76,41910.0,9
1962.857,27.6,,48.5,42000.0,9
1963.167,27.8,,42.26,42000.0,9
1963.477,27.87,,40.2,42000.0,9
1963.805,28.2,,30.28,42000.0,9
1964.133,27.91,,39.14,41910.0,9
1964.458,27.93,,38.62,41910.0,9
1964.769,27.86,,40.71,41910.0,9
1965.077,27.87,,40.2,41790.0,9
1965.391,27.86,,40.73,41790.0,9
1965.7,27.84,,41.25,41790.0,9
1966.01,27.86,,40.75,41400.0,9
1966.323,27.86,,40.76,41400.0,9
1966.649,27.91,,39.22,41400.0,9
1966.959,27.63,,47.59,41400.0,9
1967.272,27.68,,46.1,41670.0,9
1967.58,27.65,,47.19,41670.0,9
1967.584,27.89,,39.89,41670.0,9
1967.891,27.86,,40.94,41970.0,9
1968.204,28.1,,33.62,41970.0,9
1968.516,28.15,,32.03,41970.0,9
1968.823,27.87,,40.38,41760.0,9
1969.133,28.22,,29.93,41760.0,9
1969.46,28.12,,33.07,41760.0,9
1969.769,28.1,,33.56,41760.0,9
1970.081,28.1,,33.55,42210.0,9
1970.388,28.08,,34.07,42210.0,9
1970.698,27.93,,38.76,42210.0,9
1971.021,28.24,,29.35,42060.0,9
1971.333,28.31,,27.21,42060.0,9
1971.644,28.0,,36.59,42060.0,9
1971.956,28.05,,35.03,41730.0,9
1972.265,27.72,,44.97,41730.0,9
1972.575,27.4,,54.42,41730.0,9
1972.886,27.73,,44.6,41730.0,9
1973.197,27.91,,39.38,41550.0,9
1973.508,27.96,,37.83,41550.0,9
1973.834,28.29,,27.88,41550.0,9
1974.146,28.03,,35.69,41760.0,9
1974.46,27.96,,37.73,41760.0,9
1974.772,28.01,,36.18,41760.0,9
1975.081,27.91,,39.34,41730.0,9
1975.389,27.91,,39.35,41730.0,9
1975.701,27.86,,40.93,41730.0,9
1976.01,28.13,,32.57,41730.0,9
1976.334,27.86,,40.91,41760.0,9
1976.34,27.94,,38.32,41760.0,9
1976.641,27.72,,45.13,41760.0,9
1976.95,27.94,,38.36,42090.0,9
1977.259,27.94,,38.42,42090.0,9
1977.573,27.84,,41.54,42090.0,9
1977.882,28.14,,32.65,41610.0,9
1978.196,27.89,,39.95,41610.0,9
1978.521,28.0,,36.84,41610.0,9
1978.832,28.12,,33.21,41610.0,9
1979.146,27.91,,39.5,41520.0,9
1979.454,28.19,,31.14,41520.0,9
1979.765,28.13,,32.69,41520.0,9
1980.075,28.33,,26.91,41550.0,9
1980.398,28.13,,32.6,41550.0,9
1980.706,28.06,,34.69,41550.0,9
1981.015,28.08,,34.17,42000.0,9
1981.325,28.12,,33.11,42000.0,9
1981.636,27.75,,44.07,42000.0,9
1981.946,28.13,,32.58,42000.0,9
1982.272,28.13,,32.56,42030.0,9
1982.584,28.13,,32.55,42030.0,9
1982.891,28.15,,32.02,42030.0,9
1983.199,28.17,,31.47,41820.0,9
1983.51,28.08,,34.08,41820.0,9
1983.82,27.86,,40.89,41820.0,9
1984.147,27.91,,39.34,42030.0,9
1984.457,27.65,,47.21,42030.0,9
1984.464,27.42,,54.07,42030.0,9
1984.77,27.68,,46.26,42030.0,9
1985.077,27.67,,46.82,41850.0,9
1985.389,27.65,,47.37,41850.0,9
1985.7,27.86,,41.12,41850.0,9
1986.008,27.93,,39.07,41730.0,9
1986.334,28.03,,35.96,41730.0,9
1986.644,28.34,,26.53,41730.0,9
1986.953,28.12,,33.29,41160.0,9
1987.26,28.03,,35.88,41160.0,9
1987.57,27.93,,39.0,41160.0,9
1987.898,27.93,,39.01,41160.0,9
1988.206,27.94,,38.5,41310.0,9
1988.516,28.33,,26.97,41310.0,9
1988.829,28.01,,36.35,41310.0,9
1989.143,27.75,,44.21,41460.0,9
1989.453,27.94,,38.48,41460.0,9
1989.764,27.54,,50.54,41460.0,9
1990.074,27.89,,40.12,42090.0,9
1990.386,27.86,,41.17,42090.0,9
1990.697,27.58,,49.55,42090.0,9
1991.02,27.87,,40.71,41640.0,9
1991.33,27.58,,49.63,41640.0,9
1991.639,27.93,,39.19,41640.0,9
1991.95,28.1,,33.98,41640.0,9
1992.262,28.13,,32.91,41700.0,9
1992.584,28.38,,25.57,41700.0,9
1992.895,28.34,,26.59,41700.0,9
1993.203,28.2,,30.73,41130.0,9
1993.207,28.29,,28.07,41130.0,9
1993.515,28.26,,29.05,41130.0,9
1993.825,27.91,,39.49,41430.0,9
1994.135,28.19,,31.12,41430.0,9
1994.445,28.17,,31.63,41430.0,9
1994.773,28.2,,30.58,41430.0,9
1995.085,28.29,,27.92,41670.0,9
1995.392,28.07,,34.7,41670.0,9
1995.696,27.79,,43.08,41670.0,9
1996.016,27.75,,44.14,41280.0,9
1996.327,27.47,,52.56,41280.0,9
1996.638,27.66,,46.89,41280.0,9
1996.945,27.93,,39.07,41910.0,9
1997.258,27.89,,40.11,41910.0,9
1997.585,28.17,,31.73,41910.0,9
1997.883,28.0,,36.94,41910.0,9
1998.195,28.0,,36.94,41670.0,9
1998.514,28.05,,35.38,41670.0,9
1998.821,28.08,,34.32,41670.0,9
1999.134,27.93,,38.99,41940.0,9
1999.448,27.88,,40.53,41940.0,9
1999.766,27.89,,40.02,41940.0,9
2000.078,27.7,,45.83,41100.0,9
2000.383,27.82,,42.23,41100.0,9
2000.696,27.82,,42.25,41100.0,9
2001.008,28.08,,34.43,41100.0,9
2001.333,27.91,,39.64,41580.0,9
2001.642,27.93,,39.13,41580.0,9
2001.647,27.58,,49.59,41580.0,9
2002.266,27.7,,45.99,41160.0,9
2002.271,27.86,,41.34,41160.0,9
2002.575,27.84,,41.87,41160.0,9
2002.889,28.07,,35.11,41760.0,9
2003.198,28.33,,27.22,41760.0,9
2003.51,28.66,,17.21,41760.0,9
2003.834,28.48,,22.39,41760.0,9
2004.147,28.36,,26.01,41910.0,9
2004.456,28.29,,28.08,41910.0,9
2004.766,27.87,,40.63,41910.0,9
2005.078,28.22,,30.15,41490.0,9
2005.389,28.21,,30.56,41490.0,9
2005.698,28.22,,30.01,41490.0,9
2006.022,28.4,,24.78,42030.0,9
2006.332,28.43,,23.68,42030.0,9
2006.639,28.07,,34.65,42030.0,9
2006.949,28.05,,35.18,42030.0,9
2007.261,27.94,,38.3,41700.0,9
2007.573,27.68,,46.21,41700.0,9
2007.895,27.65,,47.28,41700.0,9
2008.206,27.49,,52.01,41370.0,9
2008.517,27.79,,43.19,41370.0,9
2008.825,27.72,,45.29,41370.0,9
2009.137,28.08,,34.33,41880.0,9
2009.445,28.1,,33.8,41880.0,9
2009.76,28.1,,33.79,41880.0,9
2010.082,28.22,,30.11,41880.0,9
2010.089,27.89,,40.04,42000.0,9
2010.391,27.91,,39.53,42000.0,9
2010.697,27.86,,41.12,42000.0,9
2011.009,27.86,,41.14,41550.0,9
2011.334,27.82,,42.2,41550.0,9
2011.648,28.03,,35.94,41550.0,9
2011.957,27.8,,42.73,41820.0,9
2012.259,27.79,,43.27,41820.0,9
2012.569,27.87,,40.67,41820.0,9
2012.882,27.87,,40.68,41820.0,9
2013.198,27.84,,41.74,41580.0,9
2013.51,27.86,,41.23,41580.0,9
2013.828,27.61,,48.58,41580.0,9
2014.135,27.77,,43.9,41220.0,9
2014.446,28.07,,35.03,41220.0,9
2014.778,28.08,,34.5,41220.0,9
2015.071,28.34,,26.63,41700.0,9
2015.389,28.0,,37.09,41700.0,9
2015.697,28.15,,32.37,41700.0,9
2016.012,28.52,,21.32,41700.0,9
2016.322,28.19,,31.21,41940.0,9
2016.634,28.52,,21.22,41940.0,9
2016.957,28.19,,31.1,41940.0,9
2017.257,27.84,,41.5,41640.0,9
